CARRIER,DEP_TIME,DEST,FL_DATE,FL_NUM,ORIGIN,Weather,TAIL_NUM,Flight Status
DH,1048,LGA,01/23/2004,7792,IAD,0,N693BR,ontime
DH,832,JFK,01/23/2004,7800,IAD,0,N692BR,ontime
DH,1236,JFK,01/23/2004,7806,IAD,0,N634BR,ontime
DH,1458,JFK,01/23/2004,7808,IAD,0,N320UE,ontime
DH,1642,JFK,01/23/2004,7810,IAD,0,N321UE,ontime
DH,1706,JFK,01/23/2004,7812,IAD,0,N308UE,ontime
DH,2120,JFK,01/23/2004,7814,IAD,0,N631BR,ontime
DH,1609,JFK,01/23/2004,7816,IAD,0,N332UE,ontime
DL,1456,JFK,01/23/2004,746,DCA,0,N937DL,ontime
DL,627,LGA,01/23/2004,1740,DCA,0,N232DZ,ontime
DL,726,LGA,01/23/2004,1742,DCA,0,N231DN,ontime
DL,828,LGA,01/23/2004,1744,DCA,0,N225DL,ontime
DL,928,LGA,01/23/2004,1746,DCA,0,N241DL,ontime
DL,1029,LGA,01/23/2004,1748,DCA,0,N232DZ,ontime
DL,1128,LGA,01/23/2004,1750,DCA,0,N231DN,ontime
DL,1229,LGA,01/23/2004,1752,DCA,0,N225DL,ontime
DL,1428,LGA,01/23/2004,1756,DCA,0,N232DZ,ontime
DL,1529,LGA,01/23/2004,1758,DCA,0,N231DN,ontime
DL,1631,LGA,01/23/2004,1760,DCA,0,N3734B,ontime
DL,1732,LGA,01/23/2004,1762,DCA,0,N225DL,ontime
DL,1829,LGA,01/23/2004,1764,DCA,0,N232DZ,ontime
DL,1929,LGA,01/23/2004,1766,DCA,0,N231DN,ontime
DL,2028,LGA,01/23/2004,1768,DCA,0,N3734B,ontime
MQ,1530,JFK,01/23/2004,4752,DCA,0,N841MQ,delayed
MQ,553,JFK,01/23/2004,4760,DCA,0,N730MQ,ontime
MQ,1827,JFK,01/23/2004,4784,DCA,0,N727MQ,ontime
MQ,655,LGA,01/23/2004,4952,DCA,0,N707MQ,ontime
MQ,755,LGA,01/23/2004,4954,DCA,0,N731MQ,ontime
MQ,850,LGA,01/23/2004,4956,DCA,0,N701MQ,ontime
MQ,1047,LGA,01/23/2004,4960,DCA,0,N727MQ,ontime
MQ,1253,LGA,01/23/2004,4964,DCA,0,N701MQ,delayed
MQ,1358,LGA,01/23/2004,4966,DCA,0,N702MQ,ontime
MQ,1655,LGA,01/23/2004,4972,DCA,0,N726MQ,ontime
MQ,1858,LGA,01/23/2004,4976,DCA,0,N738MQ,ontime
UA,853,LGA,01/23/2004,846,IAD,0,N517UA,ontime
US,626,LGA,01/23/2004,1479,DCA,0,N725UW,ontime
US,656,LGA,01/23/2004,2160,DCA,0,N765UW,ontime
US,757,LGA,01/23/2004,2162,DCA,0,N762UW,ontime
US,855,LGA,01/23/2004,2164,DCA,0,N768UW,ontime
US,956,LGA,01/23/2004,2166,DCA,0,N715UW,ontime
US,1057,LGA,01/23/2004,2168,DCA,0,N765UW,ontime
US,1157,LGA,01/23/2004,2170,DCA,0,N762UW,ontime
US,1259,LGA,01/23/2004,2172,DCA,0,N768UW,delayed
US,1355,LGA,01/23/2004,2174,DCA,0,N715UW,ontime
US,1502,LGA,01/23/2004,2176,DCA,0,N765UW,ontime
US,1659,LGA,01/23/2004,2180,DCA,0,N768UW,ontime
US,1759,LGA,01/23/2004,2182,DCA,0,N715UW,ontime
US,1859,LGA,01/23/2004,2184,DCA,0,N765UW,ontime
US,1958,LGA,01/23/2004,2186,DCA,0,N762UW,ontime
US,2055,LGA,01/23/2004,2188,DCA,0,N768UW,ontime
RU,1449,EWR,01/23/2004,2403,BWI,0,N12946,delayed
RU,1032,EWR,01/23/2004,2303,BWI,0,N16546,ontime
RU,1726,EWR,01/23/2004,3372,BWI,0,N21129,ontime
RU,654,EWR,01/23/2004,2703,BWI,0,N14959,ontime
CO,1731,EWR,01/23/2004,814,DCA,0,N63305,ontime
CO,1254,EWR,01/23/2004,808,DCA,0,N17620,ontime
CO,728,EWR,01/23/2004,806,DCA,0,N15659,ontime
CO,1849,EWR,01/23/2004,816,DCA,0,N13665,delayed
DH,833,EWR,01/23/2004,7299,IAD,0,N686BR,ontime
DH,1820,EWR,01/23/2004,7302,IAD,0,N680BR,delayed
DH,1235,EWR,01/23/2004,7303,IAD,0,N680BR,ontime
DH,2239,EWR,01/23/2004,7304,IAD,0,N654BR,delayed
DH,626,EWR,01/23/2004,7305,IAD,0,N333UE,ontime
DH,1427,EWR,01/23/2004,7307,IAD,0,N301UE,ontime
RU,2054,EWR,01/23/2004,2879,DCA,0,N14991,ontime
RU,1629,EWR,01/23/2004,2181,DCA,0,N26549,ontime
RU,700,EWR,01/23/2004,2855,IAD,0,N11539,ontime
RU,641,EWR,01/23/2004,2761,DCA,0,N14993,ontime
RU,1451,EWR,01/23/2004,2156,IAD,0,N14143,ontime
RU,1851,EWR,01/23/2004,2385,IAD,0,N17108,ontime
RU,1252,EWR,01/23/2004,2692,IAD,0,N16502,ontime
RU,1528,EWR,01/23/2004,2261,DCA,0,N34111,delayed
RU,1657,EWR,01/23/2004,2497,IAD,0,N12569,ontime
RU,901,EWR,01/23/2004,2582,DCA,0,N15926,ontime
RU,1356,EWR,01/23/2004,2216,DCA,0,N16546,ontime
OH,1455,JFK,01/24/2004,5935,BWI,0,N442CA,ontime
DH,1633,JFK,01/24/2004,6155,DCA,0,N428FJ,ontime
DH,1240,LGA,01/24/2004,7208,IAD,0,N693BR,ontime
DH,1711,LGA,01/24/2004,7215,IAD,0,N647BR,ontime
DH,2119,LGA,01/24/2004,7684,IAD,0,N635BR,ontime
DH,832,JFK,01/24/2004,7800,IAD,0,N668BR,ontime
DH,1305,JFK,01/24/2004,7806,IAD,0,N634BR,ontime
DH,1644,JFK,01/24/2004,7810,IAD,0,N313UE,ontime
DH,1715,JFK,01/24/2004,7812,IAD,0,N312UE,delayed
DH,2125,JFK,01/24/2004,7814,IAD,0,N628BR,ontime
DH,1751,JFK,01/24/2004,7818,IAD,0,N321UE,ontime
DL,1511,JFK,01/24/2004,746,DCA,0,N913DL,delayed
DL,730,LGA,01/24/2004,1742,DCA,0,N232DZ,ontime
DL,829,LGA,01/24/2004,1744,DCA,0,N225DL,ontime
DL,1028,LGA,01/24/2004,1748,DCA,0,N231DN,ontime
DL,1230,LGA,01/24/2004,1752,DCA,0,N225DL,ontime
DL,1428,LGA,01/24/2004,1756,DCA,0,N231DN,ontime
DL,1630,LGA,01/24/2004,1760,DCA,0,N225DL,ontime
DL,1829,LGA,01/24/2004,1764,DCA,0,N231DN,ontime
DL,2031,LGA,01/24/2004,1768,DCA,0,N225DL,ontime
MQ,1525,JFK,01/24/2004,4752,DCA,0,N736MQ,ontime
MQ,550,JFK,01/24/2004,4760,DCA,0,N703MQ,ontime
MQ,1812,JFK,01/24/2004,4784,DCA,0,N727MQ,ontime
MQ,931,LGA,01/24/2004,4956,DCA,0,N711MQ,delayed
MQ,1319,LGA,01/24/2004,4964,DCA,0,N700MQ,ontime
UA,849,LGA,01/24/2004,846,IAD,0,N565UA,ontime
US,657,LGA,01/24/2004,2160,DCA,0,N754UW,ontime
US,919,LGA,01/24/2004,2164,DCA,0,N763UW,ontime
US,1058,LGA,01/24/2004,2168,DCA,0,N754UW,ontime
US,1259,LGA,01/24/2004,2172,DCA,0,N763UW,ontime
US,1457,LGA,01/24/2004,2176,DCA,0,N754UW,ontime
US,1656,LGA,01/24/2004,2180,DCA,0,N763UW,ontime
US,1854,LGA,01/24/2004,2184,DCA,0,N754UW,ontime
RU,1453,EWR,01/24/2004,2229,BWI,0,N14945,ontime
RU,1715,EWR,01/24/2004,3372,BWI,0,N16927,ontime
RU,654,EWR,01/24/2004,2703,BWI,0,N12996,delayed
RU,1029,EWR,01/24/2004,2303,BWI,0,N15926,ontime
CO,1252,EWR,01/24/2004,808,DCA,0,N33608,ontime
DH,824,EWR,01/24/2004,7299,IAD,0,N640BR,ontime
DH,1658,EWR,01/24/2004,7302,IAD,0,N675BR,ontime
DH,1240,EWR,01/24/2004,7303,IAD,0,N675BR,ontime
DH,2118,EWR,01/24/2004,7304,IAD,0,N654BR,ontime
RU,929,EWR,01/24/2004,2582,DCA,0,N48901,ontime
RU,1456,EWR,01/24/2004,2156,IAD,0,N12135,ontime
RU,1556,EWR,01/24/2004,2361,DCA,0,N14505,ontime
RU,659,EWR,01/24/2004,2855,IAD,0,N15926,delayed
RU,640,EWR,01/24/2004,2761,DCA,0,N14930,ontime
RU,1358,EWR,01/24/2004,2216,DCA,0,N12552,ontime
RU,1658,EWR,01/24/2004,2497,IAD,0,N34111,ontime
RU,1728,EWR,01/24/2004,2097,DCA,0,N11548,ontime
OH,1455,JFK,01/25/2004,5935,BWI,0,N967CA,ontime
DH,1656,JFK,01/25/2004,6155,DCA,0,N402FJ,ontime
DH,1251,LGA,01/25/2004,7208,IAD,0,N647BR,ontime
DH,1455,LGA,01/25/2004,7211,IAD,0,N708BR,ontime
DH,1900,LGA,01/25/2004,7215,IAD,0,N698BR,delayed
DH,2244,LGA,01/25/2004,7684,IAD,0,N683BR,delayed
DH,901,JFK,01/25/2004,7800,IAD,0,N634BR,ontime
DH,1326,JFK,01/25/2004,7806,IAD,0,N665BR,delayed
DH,1452,JFK,01/25/2004,7808,IAD,0,N322UE,ontime
DH,1641,JFK,01/25/2004,7810,IAD,0,N332UE,ontime
DH,1715,JFK,01/25/2004,7812,IAD,0,N306UE,delayed
DH,2122,JFK,01/25/2004,7814,IAD,1,N657BR,delayed
DH,1600,JFK,01/25/2004,7816,IAD,0,N321UE,ontime
DL,1535,JFK,01/25/2004,746,DCA,0,N931DL,delayed
DL,826,LGA,01/25/2004,1744,DCA,0,N231DN,ontime
DL,1026,LGA,01/25/2004,1748,DCA,0,N225DL,ontime
DL,1128,LGA,01/25/2004,1750,DCA,0,N223DZ,ontime
DL,1229,LGA,01/25/2004,1752,DCA,0,N231DN,ontime
DL,1330,LGA,01/25/2004,1754,DCA,0,N242DL,ontime
DL,1429,LGA,01/25/2004,1756,DCA,0,N225DL,ontime
DL,1530,LGA,01/25/2004,1758,DCA,0,N223DZ,ontime
DL,1633,LGA,01/25/2004,1760,DCA,0,N231DN,ontime
DL,1729,LGA,01/25/2004,1762,DCA,0,N242DL,ontime
DL,1829,LGA,01/25/2004,1764,DCA,0,N225DL,ontime
DL,1930,LGA,01/25/2004,1766,DCA,0,N223DZ,ontime
DL,2031,LGA,01/25/2004,1768,DCA,0,N231DN,ontime
MQ,1604,JFK,01/25/2004,4752,DCA,0,N718MQ,delayed
MQ,917,JFK,01/25/2004,4771,DCA,0,N703MQ,ontime
MQ,1852,JFK,01/25/2004,4784,DCA,0,N708MQ,ontime
MQ,1255,LGA,01/25/2004,4964,DCA,0,N732MQ,ontime
MQ,1528,LGA,01/25/2004,4968,DCA,0,N708MQ,delayed
MQ,1659,LGA,01/25/2004,4972,DCA,0,N851MQ,ontime
MQ,1859,LGA,01/25/2004,4976,DCA,0,N723MQ,ontime
UA,845,LGA,01/25/2004,846,IAD,0,N581UA,ontime
US,859,LGA,01/25/2004,2164,DCA,0,N768UW,ontime
US,954,LGA,01/25/2004,2166,DCA,0,N767UW,ontime
US,1053,LGA,01/25/2004,2168,DCA,0,N738UW,ontime
US,1156,LGA,01/25/2004,2170,DCA,0,N714UW,ontime
US,1254,LGA,01/25/2004,2172,DCA,0,N768UW,ontime
US,1356,LGA,01/25/2004,2174,DCA,0,N767UW,ontime
US,1455,LGA,01/25/2004,2176,DCA,0,N738UW,ontime
US,1600,LGA,01/25/2004,2178,DCA,0,N714UW,ontime
US,1655,LGA,01/25/2004,2180,DCA,0,N725UW,ontime
US,1754,LGA,01/25/2004,2182,DCA,0,N767UW,ontime
US,1855,LGA,01/25/2004,2184,DCA,0,N738UW,ontime
US,1953,LGA,01/25/2004,2186,DCA,0,N714UW,ontime
US,2057,LGA,01/25/2004,2188,DCA,0,N760UW,delayed
RU,1456,EWR,01/25/2004,2403,BWI,0,N14505,ontime
RU,1137,EWR,01/25/2004,2303,BWI,0,N16927,delayed
RU,1729,EWR,01/25/2004,3372,BWI,0,N13908,ontime
RU,1313,EWR,01/25/2004,2703,BWI,0,N13955,ontime
CO,1620,EWR,01/25/2004,810,DCA,0,N33608,ontime
CO,1251,EWR,01/25/2004,1767,DCA,0,N14645,ontime
CO,1856,EWR,01/25/2004,816,DCA,0,N16650,ontime
DH,830,EWR,01/25/2004,7299,IAD,0,N694BR,ontime
DH,1720,EWR,01/25/2004,7302,IAD,0,N671BR,ontime
DH,1238,EWR,01/25/2004,7303,IAD,0,N671BR,ontime
DH,2120,EWR,01/25/2004,7304,IAD,0,N664BR,delayed
DH,1521,EWR,01/25/2004,7307,IAD,0,N329UE,delayed
RU,2244,EWR,01/25/2004,2879,DCA,0,N13936,delayed
RU,926,EWR,01/25/2004,2582,DCA,0,N11548,ontime
RU,840,EWR,01/25/2004,2254,IAD,0,N13936,ontime
RU,1859,EWR,01/25/2004,2385,IAD,0,N16151,delayed
RU,1456,EWR,01/25/2004,2156,IAD,0,N41104,ontime
RU,1655,EWR,01/25/2004,2497,IAD,0,N14907,ontime
RU,1356,EWR,01/25/2004,2216,DCA,0,N14950,ontime
RU,1736,EWR,01/25/2004,2097,DCA,0,N13956,ontime
OH,1500,JFK,01/26/2004,5935,BWI,0,N811CA,ontime
DH,1243,LGA,01/26/2004,7208,IAD,0,N681BR,ontime
DH,1612,LGA,01/26/2004,7211,IAD,0,N708BR,delayed
DH,1947,LGA,01/26/2004,7215,IAD,0,N656BR,delayed
DH,2150,LGA,01/26/2004,7684,IAD,0,N670BR,delayed
DH,1001,LGA,01/26/2004,7790,IAD,0,N624BR,delayed
DH,1035,LGA,01/26/2004,7792,IAD,0,N708BR,delayed
DH,839,JFK,01/26/2004,7800,IAD,0,N683BR,ontime
DH,1235,JFK,01/26/2004,7806,IAD,0,N653BR,ontime
DH,1459,JFK,01/26/2004,7808,IAD,0,N330UE,delayed
DH,1759,JFK,01/26/2004,7810,IAD,0,N329UE,delayed
DH,1829,JFK,01/26/2004,7812,IAD,0,N333UE,delayed
DH,2120,JFK,01/26/2004,7814,IAD,0,N687BR,ontime
DH,1635,JFK,01/26/2004,7816,IAD,0,N316UE,ontime
DL,1509,JFK,01/26/2004,746,DCA,1,N905DL,delayed
DL,741,LGA,01/26/2004,1742,DCA,1,N225DL,delayed
DL,929,LGA,01/26/2004,1746,DCA,0,N231DN,ontime
DL,1033,LGA,01/26/2004,1748,DCA,0,N221DL,ontime
DL,1129,LGA,01/26/2004,1750,DCA,0,N225DL,ontime
DL,1229,LGA,01/26/2004,1752,DCA,0,N242DL,ontime
DL,1328,LGA,01/26/2004,1754,DCA,0,N231DN,ontime
DL,1433,LGA,01/26/2004,1756,DCA,0,N221DL,delayed
DL,1540,LGA,01/26/2004,1758,DCA,1,N225DL,delayed
DL,1634,LGA,01/26/2004,1760,DCA,0,N242DL,ontime
DL,1730,LGA,01/26/2004,1762,DCA,0,N231DN,ontime
DL,1931,LGA,01/26/2004,1766,DCA,0,N225DL,ontime
DL,2031,LGA,01/26/2004,1768,DCA,0,N242DL,ontime
MQ,1619,JFK,01/26/2004,4752,DCA,1,N713MQ,delayed
MQ,1956,JFK,01/26/2004,4784,DCA,1,N711MQ,delayed
MQ,1017,LGA,01/26/2004,4954,DCA,1,N718MQ,delayed
MQ,920,LGA,01/26/2004,4956,DCA,1,N728MQ,delayed
MQ,1607,LGA,01/26/2004,4964,DCA,1,N730MQ,delayed
MQ,2010,LGA,01/26/2004,4976,DCA,1,N728MQ,delayed
UA,929,LGA,01/26/2004,846,IAD,1,N525UA,delayed
US,646,LGA,01/26/2004,1479,DCA,0,N767UW,delayed
US,729,LGA,01/26/2004,2160,DCA,0,N704UW,delayed
US,801,LGA,01/26/2004,2162,DCA,0,N762UW,ontime
US,925,LGA,01/26/2004,2164,DCA,1,N760UW,delayed
US,956,LGA,01/26/2004,2166,DCA,0,N710UW,ontime
US,1100,LGA,01/26/2004,2168,DCA,0,N704UW,delayed
US,1358,LGA,01/26/2004,2174,DCA,0,N710UW,ontime
US,1559,LGA,01/26/2004,2178,DCA,0,N762UW,ontime
US,1703,LGA,01/26/2004,2180,DCA,0,N760UW,ontime
US,1756,LGA,01/26/2004,2182,DCA,0,N710UW,ontime
US,1900,LGA,01/26/2004,2184,DCA,0,N704UW,ontime
US,1955,LGA,01/26/2004,2186,DCA,0,N762UW,ontime
US,2118,LGA,01/26/2004,2188,DCA,0,N760UW,delayed
RU,1737,EWR,01/26/2004,3372,BWI,0,N15555,delayed
RU,1504,EWR,01/26/2004,2403,BWI,0,N17513,ontime
CO,750,EWR,01/26/2004,806,DCA,1,N13624,delayed
CO,1922,EWR,01/26/2004,816,DCA,0,N23661,delayed
CO,1254,EWR,01/26/2004,808,DCA,0,N33637,ontime
DH,840,EWR,01/26/2004,7299,IAD,0,N655BR,ontime
DH,1501,EWR,01/26/2004,7303,IAD,0,N685BR,delayed
DH,2150,EWR,01/26/2004,7304,IAD,0,N631BR,delayed
DH,632,EWR,01/26/2004,7305,IAD,0,N316UE,ontime
DH,1457,EWR,01/26/2004,7307,IAD,1,N320UE,delayed
RU,1500,EWR,01/26/2004,2156,IAD,0,N14116,delayed
RU,2055,EWR,01/26/2004,2879,DCA,0,N21537,ontime
RU,856,EWR,01/26/2004,2582,DCA,0,N13929,ontime
RU,1939,EWR,01/26/2004,2385,IAD,0,N34110,delayed
RU,1258,EWR,01/26/2004,2692,IAD,0,N16511,ontime
RU,1754,EWR,01/26/2004,2497,IAD,0,N11539,delayed
RU,1358,EWR,01/26/2004,2216,DCA,0,N15973,ontime
RU,1755,EWR,01/26/2004,2261,DCA,1,N16927,delayed
OH,1515,JFK,01/27/2004,5935,BWI,0,N712CA,ontime
DH,1941,JFK,01/27/2004,6155,DCA,0,N420FJ,delayed
DH,1409,LGA,01/27/2004,7208,IAD,1,N661BR,delayed
DH,1520,LGA,01/27/2004,7211,IAD,1,N676BR,delayed
DH,1735,LGA,01/27/2004,7215,IAD,1,N631BR,delayed
DH,845,LGA,01/27/2004,7790,IAD,1,N624BR,delayed
DH,1031,LGA,01/27/2004,7792,IAD,0,N676BR,ontime
DH,837,JFK,01/27/2004,7800,IAD,0,N670BR,delayed
DH,1342,JFK,01/27/2004,7806,IAD,0,N643BR,delayed
DH,1512,JFK,01/27/2004,7808,IAD,1,N324UE,delayed
DH,1915,JFK,01/27/2004,7812,IAD,1,N316UE,delayed
DH,2155,JFK,01/27/2004,7814,IAD,1,N648BR,delayed
DL,1505,JFK,01/27/2004,746,DCA,0,N927DA,delayed
DL,731,LGA,01/27/2004,1742,DCA,0,N232DZ,ontime
DL,842,LGA,01/27/2004,1744,DCA,0,N242DL,delayed
DL,1032,LGA,01/27/2004,1748,DCA,0,N225DL,ontime
DL,1231,LGA,01/27/2004,1752,DCA,0,N242DL,ontime
DL,1430,LGA,01/27/2004,1756,DCA,0,N225DL,ontime
DL,1750,LGA,01/27/2004,1760,DCA,0,N242DL,delayed
DL,1927,LGA,01/27/2004,1764,DCA,0,N225DL,delayed
DL,2030,LGA,01/27/2004,1768,DCA,0,N232DZ,delayed
MQ,1551,JFK,01/27/2004,4752,DCA,0,N845MQ,delayed
MQ,1915,JFK,01/27/2004,4784,DCA,1,N710MQ,delayed
MQ,700,LGA,01/27/2004,4952,DCA,0,N713MQ,delayed
MQ,810,LGA,01/27/2004,4954,DCA,0,N722MQ,ontime
MQ,1612,LGA,01/27/2004,4966,DCA,1,N719MQ,delayed
MQ,1459,LGA,01/27/2004,4968,DCA,0,N711MQ,ontime
MQ,1855,LGA,01/27/2004,4970,DCA,1,N703MQ,delayed
UA,1026,LGA,01/27/2004,846,IAD,1,N534UA,delayed
US,625,LGA,01/27/2004,1479,DCA,0,N744UW,ontime
US,657,LGA,01/27/2004,2160,DCA,0,N741UW,ontime
US,757,LGA,01/27/2004,2162,DCA,0,N704UW,ontime
US,858,LGA,01/27/2004,2164,DCA,0,N733UW,ontime
US,956,LGA,01/27/2004,2166,DCA,0,N724UW,ontime
US,1057,LGA,01/27/2004,2168,DCA,0,N741UW,ontime
US,1156,LGA,01/27/2004,2170,DCA,0,N704UW,ontime
US,1300,LGA,01/27/2004,2172,DCA,0,N733UW,ontime
US,1357,LGA,01/27/2004,2174,DCA,0,N724UW,ontime
US,1457,LGA,01/27/2004,2176,DCA,0,N741UW,ontime
US,1559,LGA,01/27/2004,2178,DCA,0,N704UW,ontime
US,1657,LGA,01/27/2004,2180,DCA,0,N733UW,ontime
RU,657,EWR,01/27/2004,2703,BWI,0,N12921,delayed
CO,1813,EWR,01/27/2004,814,DCA,1,N10323,delayed
CO,1257,EWR,01/27/2004,808,DCA,0,N14613,delayed
DH,840,EWR,01/27/2004,7299,IAD,0,N646BR,delayed
DH,1824,EWR,01/27/2004,7302,IAD,1,N708BR,delayed
DH,1348,EWR,01/27/2004,7303,IAD,0,N708BR,delayed
DH,2150,EWR,01/27/2004,7304,IAD,0,N646BR,delayed
DH,1444,EWR,01/27/2004,7307,IAD,1,N322UE,delayed
RU,1456,EWR,01/27/2004,2156,IAD,0,N18982,delayed
RU,711,EWR,01/27/2004,2855,IAD,1,N17984,delayed
RU,641,EWR,01/27/2004,2761,DCA,0,N34110,ontime
OH,1500,JFK,01/28/2004,5935,BWI,0,N809CA,ontime
DH,1631,JFK,01/28/2004,6155,DCA,0,N451FJ,ontime
DH,1238,LGA,01/28/2004,7208,IAD,0,N647BR,ontime
DH,1552,LGA,01/28/2004,7211,IAD,0,N329UE,delayed
DH,1744,LGA,01/28/2004,7215,IAD,0,N651BR,ontime
DH,2151,LGA,01/28/2004,7684,IAD,0,N634BR,delayed
DH,640,LGA,01/28/2004,7790,IAD,0,N679BR,ontime
DH,1038,LGA,01/28/2004,7792,IAD,0,N329UE,ontime
DH,912,JFK,01/28/2004,7800,IAD,0,N660BR,delayed
DH,1331,JFK,01/28/2004,7806,IAD,0,N689BR,delayed
DH,1451,JFK,01/28/2004,7808,IAD,0,N301UE,ontime
DH,1642,JFK,01/28/2004,7810,IAD,0,N320UE,ontime
DH,1832,JFK,01/28/2004,7812,IAD,0,N332UE,delayed
DH,2118,JFK,01/28/2004,7814,IAD,0,N658BR,ontime
DH,1610,JFK,01/28/2004,7816,IAD,0,N328UE,ontime
DL,1451,JFK,01/28/2004,746,DCA,0,N921DL,ontime
DL,729,LGA,01/28/2004,1742,DCA,0,N242DL,ontime
DL,931,LGA,01/28/2004,1746,DCA,0,N225DL,ontime
DL,1130,LGA,01/28/2004,1750,DCA,0,N242DL,ontime
DL,1329,LGA,01/28/2004,1754,DCA,0,N225DL,ontime
DL,1529,LGA,01/28/2004,1758,DCA,0,N242DL,ontime
DL,1729,LGA,01/28/2004,1762,DCA,0,N225DL,ontime
DL,1830,LGA,01/28/2004,1764,DCA,0,N241DL,ontime
DL,2030,LGA,01/28/2004,1768,DCA,0,N232DZ,delayed
MQ,1529,JFK,01/28/2004,4752,DCA,0,N723MQ,ontime
MQ,1833,JFK,01/28/2004,4784,DCA,0,N845MQ,ontime
MQ,756,LGA,01/28/2004,4954,DCA,0,N708MQ,delayed
MQ,1424,LGA,01/28/2004,4966,DCA,0,N836MQ,delayed
MQ,1513,LGA,01/28/2004,4968,DCA,0,N845MQ,ontime
MQ,1551,LGA,01/28/2004,4970,DCA,0,N722MQ,ontime
MQ,1719,LGA,01/28/2004,4972,DCA,0,N716MQ,delayed
MQ,1941,LGA,01/28/2004,4976,DCA,0,N729MQ,delayed
UA,849,LGA,01/28/2004,846,IAD,0,N540UA,ontime
US,628,LGA,01/28/2004,1479,DCA,0,N758UW,ontime
US,657,LGA,01/28/2004,2160,DCA,0,N722UW,ontime
US,830,LGA,01/28/2004,2162,DCA,0,N704UW,delayed
US,921,LGA,01/28/2004,2164,DCA,0,N741UW,delayed
US,1005,LGA,01/28/2004,2166,DCA,0,N709UW,ontime
US,1056,LGA,01/28/2004,2168,DCA,0,N722UW,ontime
US,1257,LGA,01/28/2004,2172,DCA,0,N741UW,ontime
US,1458,LGA,01/28/2004,2176,DCA,0,N722UW,delayed
US,1555,LGA,01/28/2004,2178,DCA,0,N704UW,delayed
US,1656,LGA,01/28/2004,2180,DCA,0,N709UW,ontime
US,1758,LGA,01/28/2004,2182,DCA,0,N727UW,ontime
US,1855,LGA,01/28/2004,2184,DCA,0,N722UW,ontime
US,1956,LGA,01/28/2004,2186,DCA,0,N768UW,delayed
US,2054,LGA,01/28/2004,2188,DCA,0,N765UW,ontime
RU,1454,EWR,01/28/2004,2403,BWI,0,N14952,ontime
RU,1022,EWR,01/28/2004,2303,BWI,0,N13914,ontime
RU,1848,EWR,01/28/2004,3372,BWI,0,N18102,delayed
CO,1723,EWR,01/28/2004,814,DCA,0,N14336,ontime
CO,1937,EWR,01/28/2004,816,DCA,0,N18611,delayed
CO,1256,EWR,01/28/2004,808,DCA,0,N19638,ontime
DH,836,EWR,01/28/2004,7299,IAD,0,N683BR,ontime
DH,1715,EWR,01/28/2004,7302,IAD,0,N679BR,delayed
DH,1354,EWR,01/28/2004,7303,IAD,0,N679BR,delayed
DH,2116,EWR,01/28/2004,7304,IAD,0,N640BR,ontime
DH,627,EWR,01/28/2004,7305,IAD,0,N329UE,ontime
DH,1425,EWR,01/28/2004,7307,IAD,0,N312UE,ontime
RU,1355,EWR,01/28/2004,2216,DCA,0,N13914,ontime
RU,1650,EWR,01/28/2004,2497,IAD,0,N14991,ontime
RU,2120,EWR,01/28/2004,2879,DCA,0,N14947,delayed
RU,1855,EWR,01/28/2004,2385,IAD,0,N17521,ontime
RU,1628,EWR,01/28/2004,2181,DCA,0,N16571,ontime
RU,911,EWR,01/28/2004,2582,DCA,0,N12921,delayed
RU,700,EWR,01/28/2004,2855,IAD,0,N15983,ontime
RU,1523,EWR,01/28/2004,2261,DCA,0,N12540,ontime
RU,1453,EWR,01/28/2004,2156,IAD,0,N11119,ontime
OH,1455,JFK,01/29/2004,5935,BWI,0,N435CA,ontime
DH,1636,JFK,01/29/2004,6155,DCA,0,N402FJ,ontime
DH,1321,LGA,01/29/2004,7208,IAD,0,N651BR,delayed
DH,1609,LGA,01/29/2004,7211,IAD,0,N642BR,delayed
DH,1939,LGA,01/29/2004,7215,IAD,0,N642BR,delayed
DH,2120,LGA,01/29/2004,7684,IAD,0,N622BR,ontime
DH,721,LGA,01/29/2004,7790,IAD,0,N669BR,delayed
DH,837,JFK,01/29/2004,7800,IAD,0,N634BR,ontime
DH,1232,JFK,01/29/2004,7806,IAD,0,N708BR,ontime
DH,1450,JFK,01/29/2004,7808,IAD,0,N322UE,ontime
DH,1644,JFK,01/29/2004,7810,IAD,0,N314UE,ontime
DH,1737,JFK,01/29/2004,7812,IAD,0,N324UE,ontime
DH,2115,JFK,01/29/2004,7814,IAD,0,N620BR,ontime
DH,1613,JFK,01/29/2004,7816,IAD,0,N330UE,ontime
DL,1500,JFK,01/29/2004,746,DCA,0,N954DL,delayed
DL,630,LGA,01/29/2004,1740,DCA,0,N241DL,ontime
DL,728,LGA,01/29/2004,1742,DCA,0,N242DL,ontime
DL,834,LGA,01/29/2004,1744,DCA,0,N225DL,delayed
DL,1032,LGA,01/29/2004,1748,DCA,0,N232DZ,ontime
DL,1128,LGA,01/29/2004,1750,DCA,0,N242DL,ontime
DL,1230,LGA,01/29/2004,1752,DCA,0,N225DL,ontime
DL,1329,LGA,01/29/2004,1754,DCA,0,N241DL,ontime
DL,1430,LGA,01/29/2004,1756,DCA,0,N232DZ,ontime
DL,1531,LGA,01/29/2004,1758,DCA,0,N242DL,ontime
DL,1629,LGA,01/29/2004,1760,DCA,0,N225DL,ontime
DL,1730,LGA,01/29/2004,1762,DCA,0,N241DL,ontime
